track_id,song_id,artist_id,artist_name,song_title,genre,tfidf_raw_top1,tfidf_raw_top2,tfidf_raw_top3,tfidf_centered_top1,tfidf_centered_top2,tfidf_centered_top3,tfidf_correlation_top1,tfidf_correlation_top2,tfidf_correlation_top3,tfidf_cosine_top1,tfidf_cosine_top2,tfidf_cosine_top3
TRKQRSQ128F92D5134,SOTTAJB12A8C142C18,AR4L4WQ1187FB51996,The Prodigy,Invaders Must Die,electronic,The Earth Dies Screaming,Nipple To The Bottle,I'll Die,The Earth Dies Screaming,Nipple To The Bottle,I'll Die,Stavesail,Nipple To The Bottle,The Earth Dies Screaming,Stavesail,Nipple To The Bottle,The Earth Dies Screaming
TRBFVAA128F423C356,SOCWAFA12A8AE48A78,AR4L4WQ1187FB51996,The Prodigy,Wake Up Call (Album Version),electronic,Right Here Right Now,Chorus Of Angels,Interlude 5,Right Here Right Now,Chorus Of Angels,Therapy,Right Here Right Now,From This Dream,Therapy,From This Dream,Right Here Right Now,Therapy
TRFSCLD12903CD213F,SOENGNL12AB018E1BD,AR4L4WQ1187FB51996,The Prodigy,We Gonna Rock,electronic,The Answer,Baby We've Got A Date (Rock It Baby),Stop The Rock,Stop The Rock,Baby We've Got A Date (Rock It Baby),The Answer,Stop The Rock,Rock Lobster (Live),Baby We've Got A Date (Rock It Baby),Stop The Rock,Rock Lobster (Live),Baby We've Got A Date (Rock It Baby)
TRZTQEP128E0792526,SOYMEOT12A6701DE9A,ARK9TRQ1187B99C095,Nine Inch Nails,The Great Collapse,electronic,Take My Money,That Kind Of Woman,Ain't That Just Like A Woman,Take My Money,That Kind Of Woman,Ain't That Just Like A Woman,W.O.M.A.N.,Ain't That Just Like A Woman,I'm A Woman,W.O.M.A.N.,Ain't That Just Like A Woman,I'm A Woman
TRLTFVP128E0782B34,SOITPXC12A6310E0DA,AR9L6R11187B9AA3F2,Duran Duran,Electric Barbarella (Radio Edit),electronic,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Time To Make You Mine,Time To Make You Mine,Kiss,A Real Fine Place To Start,Time To Make You Mine,You're So Fine,A Real Fine Place To Start,Time To Make You Mine,You're So Fine,A Real Fine Place To Start
TRFVWXW128F931A0E9,SOPERLI129F0824AA5,ARAOQ5T1187FB435AB,Björk,Pluto,electronic,Undead,8 Mile,Interlude 5,Tomorrow's Just Another Day,Undead,This Is The New Shit,i like the sunrise,All The Bodies,Wait,i like the sunrise,All The Bodies,Wait
TRKQQMW128F92D54DF,SOMXUUY12A8C141D38,ARD063K11C8A422ED7,Empire Of The Sun,Delta Bay,electronic,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,The Dance,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Who Shot Sam,Shot In The Dark,Who Shot Sam,The Messiah Will Come Again,Shot In The Dark,Who Shot Sam,The Messiah Will Come Again,Shot In The Dark
TRFYMPB128F93100C0,SOXKRRQ12AB017C0F2,ARD063K11C8A422ED7,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),My Darling,Believe,One of Us,One Tribe,Even So,Believe,The End Of The World,Even So,Believe,The End Of The World
TRBCSDW128F424D686,SOQWSGM12A6D4FC3C6,ARIRCA31187FB58E84,The Maine,You Left Me,electronic,Touch Me,Can't Get You Off My Mind,Kozmic Blues,Can't Get You Off My Mind,Touch Me,Kozmic Blues,Can't Get You Off My Mind,Outside World,Love Is Strange,Can't Get You Off My Mind,Outside World,Love Is Strange
TRRXQJA128F1472A56,SOYPJMP12AF72A901D,ARWA8AH1187FB3FC84,Hot Chip,The Warning,electronic,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",Mainstream,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",Show Me The Money,Mainstream,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",Show Me The Money,Lullaby of the Moths,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",Show Me The Money,Lullaby of the Moths
TRMDYBW128F14A17E8,SOODBDC12A8C13E4E9,ARTH03J1187FB3E00C,Enter Shikari,Keep It On Ice,electronic,She Ain't Afraid,8 Mile,Undead,She Ain't Afraid,8 Mile,Undead,My Funny Valentine,His Name Is Mutty Ranks,My Funny Valentine,His Name Is Mutty Ranks,My Funny Valentine,Fluffy Pup
TRCNUNL128F93437CF,SOYQNWH12AB0180C07,ARTH03J1187FB3E00C,Enter Shikari,The Jester,electronic,Interlude 5,Overdose (Album Version),Touch Me,Get Your Hands Up,Overdose (Album Version),Everything For Free,10_000 Feet,Black And Blue Again,Intro,Get Your Hands Up,10_000 Feet,Here I Go Again
TRIPJIJ128F1453AE0,SORSPQO12A6D4F782F,AREACYD1187FB566DE,Enya,Lazy Days,electronic,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),St. Louie,Close My Eyes,One Happy Day,Jordan River,Dandelion Hill,One Happy Day,Take It Back,Ocean Floor,One Happy Day,Take It Back,Something I Can Never Have
TRPLRVY128F1473EBE,SOTCEXG12A6D4F60FE,AREACYD1187FB566DE,Enya,Someone Said Goodbye,electronic,Never Did Say Goodbye,Words Get In The Way,Interlude 5,Never Did Say Goodbye,Words Get In The Way,Walking The Backstreets And Crying,Never Did Say Goodbye,Treason,All We Ever Do Is Say Goodbye,Never Did Say Goodbye,Treason,All We Ever Do Is Say Goodbye
TRWPUDX128F148F907,SODFLBN12A6D4F923A,AREACYD1187FB566DE,Enya,The Magic Of The Night,electronic,Close My Eyes,Angel,Angel Without A Prayer,Angel Without A Prayer,Angels on Earth,Angel,Flying high,Angels on Earth,When I Needed an Angel,Flying high,Angels on Earth,When I Needed an Angel
TRZQTSM128F9328120,SOZDITZ12A58A7B41A,AR91C8S1187B990901,Bruce Springsteen,Gave It A Name,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),One of Us,Interlude 5,One of Us,Travelin' Soldier,El Lute,I Feel Sorry For Him,Bungee,Captain Anarchy,I Feel Sorry For Him,Bungee,Captain Anarchy
TRNZCWJ128F427099F,SODXHZV12A8C1340B6,ARH861H1187B9B799E,Johnny Cash,The Vanishing Race,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Roll On (Eighteen Wheeler),The Dance,Roll On (Eighteen Wheeler),B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Peace Train,Willie,Wabash Cannonball,Black Train Blues,Willie,Wabash Cannonball,Roll On (Eighteen Wheeler)
TRJQRAP128F9314B3F,SOMSWGY12AB017F755,ARZENOX1187B98A645,John Mayer,All We Ever Do Is Say Goodbye,folk,Don't Say Goodbye,Interlude 5,Never Did Say Goodbye,Don't Say Goodbye,Never Did Say Goodbye,Goodbye,This Lull-a-bye (Album Version),Don't Say No More,Goodbye,This Lull-a-bye (Album Version),Don't Say No More,Goodbye
TRETJUU128F426402A,SOYHOTV12A8C132B9B,ARZENOX1187B98A645,John Mayer,Clarity,folk,Don't Take Away The Music,Tell You Something (Nana's Reprise),Been A Long Time (Featuring Nate Dogg),Don't Take Away The Music,Tell You Something (Nana's Reprise),Rubylove,Rubylove,Ooh La La,Throb,Rubylove,Ooh La La,Throb
TRNOUUF128F4280B8D,SOHREDT12A8C13862F,ARZENOX1187B98A645,John Mayer,Why Georgia,folk,8 Mile,Interlude 5,Curse,Curse,8 Mile,Hair,Grey (from Revelling Reckoning),I Wonder If I Care As Much,Life It What It Is (Remastered LP Version),Life It What It Is (Remastered LP Version),Hair,Grey (from Revelling Reckoning)
TREKVTY128E0784BA3,SOBHKVI12A6701F1C8,ARC8CQZ1187B98DECA,Jack Johnson,Mudfootball (For Moe Lerner),folk,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Interlude 5,She's Everything,Kill The President,Neptune,lucky to be me,She's Everything,Interlude 5,Find My Way Back To My Heart,New Song
TRYNAAP128F427EF64,SOCJTTL12A8C14009F,AR7OA5G1187B98D3A0,Sufjan Stevens,Sister Winter,folk,Stone Cold Heart,Love Is Wicked,Your Eyes,Stone Cold Heart,Your Eyes,Peace (LP Version),I Wish You Love,Put Your Dreams Away,Stone Cold Heart,I Wish You Love,Stone Cold Heart,Put Your Dreams Away
TRFMWVJ128E0791E70,SODZLMJ127D977E810,ARE0WH81187B9A7BA3,Rufus Wainwright,In A Graveyard,folk,Weak Become Heroes,I'm Going On A Long Journey Never To Return,The Hourglass,Weak Become Heroes,I'm Going On A Long Journey Never To Return,Cat's In The Cradle,Static Age,I'm Going On A Long Journey Never To Return,Weak Become Heroes,Static Age,I'm Going On A Long Journey Never To Return,Weak Become Heroes
TRLTTDC128E079380E,SOCTYHG12A679D7E2B,ARE0WH81187B9A7BA3,Rufus Wainwright,Baby,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,8 Mile,Slow Motion,Roni,Fall On My Knees,Fall On My Knees,My Little Girl,Blister In The Sun,Fall On My Knees,My Little Girl,Love Won't Let Me Wait
TRUCWXA128F92E4944,SOYGQGR12AF72ABAB8,ARQEBGJ122E6447D2B,Edward Sharpe & The Magnetic Zeros,Janglin,folk,Interlude 5,Daddy's Moonshine Still,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Daddy's Moonshine Still,Likkle Africa,Carry On,Dead Weight Falls (Album Version),Daddy's Moonshine Still,Sigillum Diaboli,Daddy's Moonshine Still,Dead Weight Falls (Album Version),Likkle Africa
TRGQBAX128F426EFCA,SOERZLJ12A8C132D53,AR5FP401187FB523C9,Bob Dylan,Ballad In Plain D,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,8 Mile,Queen Of Hollywood ( LP Version ),Passin' Me By,Day Of The Eagle,Nothing Left to Mutilate,Mommy For A Day,Albino,Mommy For A Day,Passin' Me By,Nothing Left to Mutilate
TRGSDTP128F92F76D1,SOHMZEX12A8C132F5F,AR5FP401187FB523C9,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,Interlude 5,8 Mile,Trife Life,Interlude 5,Kickin' It With Your Girlfriend,That's How I Beat Shaq,The Skeleton Song,I Didn't Mean To Turn You On,I Didn't Know That You Cared,The Skeleton Song,Interlude 5,Numbers
TRMRMTN128F92D426F,SOIZDJI12A8C1435C7,ARSF0K11187B9AF319,James Taylor,It's Growing,folk,Interlude 5,Hey Ladies (2009 Digital Remaster),Coal Black Horses,Interlude 5,Coal Black Horses,Stop Playin',Hey Now,Tin Pan Alley (aka Roughest Place In Town),Stop Playin',Stop Playin',Blues Prelude,Tin Pan Alley (aka Roughest Place In Town)
TRDFPTZ128F14B108C,SOJKUOG12A6D4FD11D,ARSF0K11187B9AF319,James Taylor,Oh_ Susannah (LP Version),folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),Interlude 5,Love Henry,Down On My Knees,Overdose (Album Version),Love Henry,Down On My Knees,Needles And Pins (Remastered Album Version ),Love Henry,Down On My Knees,Needles And Pins (Remastered Album Version )
TROZEMN128F4262CCA,SOHSTLE12A8C132425,ARSF0K11187B9AF319,James Taylor,Something In The Way She Moves,folk,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),What's On Your Mind,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),What's On Your Mind,Cherry Ball Blues,You're So Fine,By The Bed,Cherry Ball Blues,You're So Fine,By The Bed
TRGAZWQ12903CB0BA9,SOGJZZZ12AF72AA43B,ARYQES41187B9B960F,David Gray,Draw The Line,folk,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Strike It Up,The Irony Of It All (Album Version),We're Going To Live For A Very Long Time (2006 Digital Remaster),Strike It Up,Move Me On Down The Line [Remastered Album Version],Farewell Ride,Strike It Up,The Irony Of It All (Album Version),Adam Lives In Theory
TRSNACX128E078AA88,SOKYDGS12A6701E3CB,ARYQES41187B9B960F,David Gray,Sail Away,folk,Kozmic Blues,Piece Of My Heart,Interlude 5,Kozmic Blues,Piece Of My Heart,Never Go Away,Give Me Back My Wig,Shining Star,Never Go Away,Give Me Back My Wig,Never Go Away,Shining Star
TRXCQOC12903CB0BBA,SOEWUQY12AB0188156,ARYQES41187B9B960F,David Gray,Stella The Artist,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,1st Booty On Duty,1st Booty On Duty,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Hourglass,Winter Rose,Keep Your Hands Off Her,ROSE IN THE SAND,Winter Rose,Keep Your Hands Off Her,Prayer for Beauty
TRPGPVH128F429B2F0,SOGACYC12A8C13C528,ARZWK2R1187B98F09F,Rise Against,Swing Life Away (Acoustic),folk,Interlude 5,8 Mile,1st Booty On Duty,1st Booty On Duty,Live This Life (Album Version + Non-Music Hidden Track),Interlude 5,Bourbon Borderline,Summer On The West Hill,Moonlight,Bourbon Borderline,Summer On The West Hill,Revenge
TRHLRGU128F42643FB,SORGTNE12D02193408,AR5FP401187FB523C9,Bob Dylan,Billy 4,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Hourglass,The Dance,St. Louie,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Plumskinzz (Loose Hoe_ God & Cupid),Something to remember you by,Down By The River [Live At Massey Hall 1971],Whisper,St. Louie,The Illest Brother,Something to remember you by
TRFCCKL128F426EE8E,SORACYK12D02193097,AR5FP401187FB523C9,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,The Dance,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Tha Payroll (Stay Strong),Li'l Jack Horny,Beale Street Mama,The Winkle Man,The Winkle Man,Beale Street Mama,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster)
TRGOYOU128F93223F2,SOWILEH12CF5F8729B,AR5FP401187FB523C9,Bob Dylan,Pretty Peggy-O,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Wolfman Jack,Travelin' Soldier,Elvis Presley Blues,If I Had My Way I'd Tear This Building Down,My Pretty Girl,Truly Dead,Dead Love,My Pretty Girl,Truly Dead,Dead Love
TROMGSH128F427A408,SOBADWZ12CF5F86CD7,AR5FP401187FB523C9,Bob Dylan,She Belongs To Me,folk,She Ain't Afraid,1st Booty On Duty,Hair,She's Everything,Luv Me Up,She Ain't Afraid,Beef Bologna,When A Woman Loves A Man,She's Everything,When A Woman Loves A Man,She's Everything,Beef Bologna
TRFBWEC128F42B8346,SOFDFBL12CF5F89018,AR5FP401187FB523C9,Bob Dylan,When The Deal Goes Down,folk,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Strings,8 Mile,Red Flag,Strings,Strayz (Album Version),Eventide,Strings,Framed Then Failed,Hold Me So Tight
TRDVYVJ128F426F7C0,SOXYGEE12CF5F875CF,AR5FP401187FB523C9,Bob Dylan,With God On Our Side,folk,Interlude 5,The Hourglass,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Into Battle,The Hourglass,Jesus Is Coming Soon,Into Battle,Realities Of War,Kafir !,Into Battle,Kinky Sex Makes the World Go 'Round,Thanks For Nothing
TREKVGV128E0788976,SOSHHZB12A6701F0C5,ARN5NHX1187FB4F755,The Smashing Pumpkins,Terrapin,folk,Safe + Sound,Hair,Interlude 5,Safe + Sound,We Are In Love,Stuck Inside Of Mobile With The Memphis Blues Again,We Are In Love,Embraceable you,Black Is The Color,We Are In Love,Embraceable you,Black Is The Color
TRUUBKE128F426F5C0,SONBFSZ12AF729E7A3,ARSF0K11187B9AF319,James Taylor,On The 4th of July,folk,8 Mile,Interlude 5,The Hourglass,8 Mile,Resurrection,Standing,Stavesail,Closer To The Heart,Proud To Fall,Standing,Proud To Fall,Stavesail
TRJZYIT128F426D5BE,SONYMBG12CF5826721,ARSF0K11187B9AF319,James Taylor,Company Man,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Man In The Mirror,Interlude 5,Man In The Mirror,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Strawberry Roan,Chinese Arithmetic,It's Not OK [Live From London],The Strawberry Roan,Chinese Arithmetic,The Strawberry Roan,It's Not OK [Live From London]
TRYOIZM128F14567A0,SODRUMV12A6D4F7A58,ARTBSEF1187FB3CBDE,Jimmy Buffett,Ace,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Hourglass,Interlude 5,The Hourglass,Old Hippie,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Old Hippie,El Lute,Possessed To Skate,Old Hippie,The Hourglass,El Lute
TRQYFLB128E078941E,SOBRYFG12AF72A1BAE,ARGHBVV1187FB4D57A,Ryan Adams,How Do You Keep Love Alive,folk,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Hourglass,Southern Hospitality,Ain't No Woman (Like The One I've Got),Days Like These,Goodbye Young Tutor_ You've Now Outgrown Me,Southern Hospitality,Black Mountain Blues,Goodbye Young Tutor_ You've Now Outgrown Me,Southern Hospitality,Ain't No Woman (Like The One I've Got)
TRZUSDI128F4259806,SOXBQDJ12A6D4F93CC,ARGHBVV1187FB4D57A,Ryan Adams,When The Stars Go Blue,folk,Where Do I Go From You,Blue Shoes,Weak Become Heroes,Where Do I Go From You,Blue Shoes,Laughing At Life,Laughing At Life,In The Blue Of The Evening,Static Age,Laughing At Life,In The Blue Of The Evening,Static Age
TRWUFEW128F14782F3,SOBCLWO12A6D4F83AD,AR90WS41187FB3F064,Ray LaMontagne,Forever My Friend,folk,Interlude 5,Tell You Something (Nana's Reprise),B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Tell You Something (Nana's Reprise),Call Me,Call Me,Straight From The Heart,Make You Sweat (LP Version),Call Me,Straight From The Heart,Make You Sweat (LP Version)
TRPZXTD128F14856D4,SOFZRDV12A6D4FACB1,AR90WS41187FB3F064,Ray LaMontagne,How Come [Acoustic Mix],folk,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),I Love U In Me ( LP Version),Interlude 5,Everybody Everybody,One of Us,Everybody Everybody,Begin Again,The Christmas Song,Everybody Everybody,Begin Again,Demons Annoying Me
TRIOKOC128F4267572,SOIOLFS12D021989DD,ARTQ8QP1187FB3D220,Leonard Cohen,Chelsea Hotel #2,folk,Interlude 5,Snoopafella (Edited),B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Snoopafella (Edited),Interlude 5,Piece Of My Heart,One Time We Lived,'Til There Was You,Weekenders,One Time We Lived,Come Get To This,Weekenders
TREBQMO128F42828DB,SOOHIHR12AF72A7053,ARIDDOM1187B9A1360,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,Interlude 5,Ice Is Workin' It,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Take Me,One Word,Take Me,Don't Get Around Much Anymore,Love Don't Live Here,Take Me,Don't Get Around Much Anymore,Revenge
TRIQKDQ128F146F504,SOVWOMM12A6D4F8484,ARCJKV91187FB46210,KT Tunstall,Change,folk,Interlude 5,8 Mile,Mortal City,Interlude 5,Mortal City,So Alone,Angst In My Pants,Hindsight,Cat And Mouse,Hindsight,Angst In My Pants,So Alone
TRBFURI128F1455498,SOLMCFH12A58A7FACE,ARCJKV91187FB46210,KT Tunstall,Under The Weather,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Interlude 5,Sick,Under My Skin,Kill The President,Where I Stand,Can't Find My Way Home,Boom Boom (Out Go The Lights),Where I Stand,Love 101,I've Got You Under My Skin
TRVLECJ128E078235B,SOSJLXU12A6310F2B2,AR0L04E1187B9AE90C,The Verve,So Sister,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Miss Ann,1st Booty On Duty,Miss Ann,Miss You,Disconnect,Miss Ann,When She's Gone,Miss Otis Regrets,Miss Ann,By The Time I Get To Phoenix,When She's Gone
TRMLKKJ128E0798A59,SONNMHJ12A67AE098E,AR8886N1187B9B330A,Liz Phair,Lost Tonight,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Let's All Get Drunk,It's Alright,Let's All Get Drunk,It's Alright,Out of Character,Out of Character,Disco,Even Cowgirls Get The Blues,Out of Character,Even Cowgirls Get The Blues,Disco
TRYBZQD12903CD1380,SONJLBP12AB018A66C,AR9UC071187B9B76FD,The Pogues,Sunnyside Of The Street,folk,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,The Dance,The Dance,Work Work,Dead End Street,On The Sunny Side Of The Street,Fannin Street,Marrakech,On The Sunny Side Of The Street,Dead End Street,Fannin Street
TRHYZQR128F428F5C5,SOAWESO12A8C13AC4E,ARRH63Y1187FB47783,Kanye West,Can't Tell Me Nothing,hip hop,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Dirty Money,Interlude 5,Tell You Something (Nana's Reprise),Dirty Money,I La La La Love You,Alamo,I'm Not In The Mood (To Say No)!,I La La La Love You,Interlude 5,These Boots Are Made For Walkin'
TRPQDHV128E07845CB,SOWZAHB12AF72A4B46,ARRH63Y1187FB47783,Kanye West,Graduation Day,hip hop,Interlude 5,Overdose (Album Version),Black Opera,Black Opera,Fool For Love,1st Booty On Duty,Crossing the Boundary,I'm,Black Opera,Crossing the Boundary,I'm,Black Opera
TRHAGFQ128F428B8EA,SOLBUFV12A67020A39,ARRH63Y1187FB47783,Kanye West,Wake Up Mr. West,hip hop,Keep Your Shit The Hardest,Honest Expression,Interlude 5,Keep Your Shit The Hardest,Honest Expression,Real Muthaphuckkin' G's,Like Nothing Else,Keep Your Shit The Hardest,Love Don't Have To Be So Hard,Keep Your Shit The Hardest,Like Nothing Else,Honest Expression
TRQXYGU128E079236A,SOIJTSI12A6701FD8B,ARTDQRC1187FB4EFD4,Black Eyed Peas,A8,hip hop,Interlude 5,Man In The Mirror,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Man In The Mirror,Blues For Suckers,Honest Expression,Dla Niego,An Mhaighdean Mhara,Oh Na Na Na,Man In The Mirror,Dla Niego,Blues For Suckers
TRBUESY128F92F81F6,SOVVVXC12AB017F162,ARTDQRC1187FB4EFD4,Black Eyed Peas,Boom Boom Guetta,hip hop,Overdose (Album Version),The Answer,AJ Scratch,AJ Scratch,Overdose (Album Version),The Answer,Steady Beat Convention,We Gonna Rock,Feel The Beat,Steady Beat Convention,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),We Gonna Rock
TRPDBLM128E0792367,SOZRPOY12A8C1455F5,ARTDQRC1187FB4EFD4,Black Eyed Peas,Communication,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),I'm That Type Of Ni**a,I'm That Type Of Ni**a,The Rockafeller Skank,Make the Music With Your Mouth_ Biz,I Got It Goin' On,Guitar Playin',I'm That Type Of Ni**a,Guitar Playin',I'm That Type Of Ni**a,All For One (Explicit) (2006 Remastered LP Version)
TRLINLH128F9346400,SOROKRP12AF729F9B4,ARTDQRC1187FB4EFD4,Black Eyed Peas,One Tribe,hip hop,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Illest Brother,Interlude 5,The Illest Brother,She's A Star,Yours (Live),Jerusalem,The Illest Brother,The Illest Brother,Yours (Live),Jerusalem
TREPPUG128F9301FAB,SOBRREA12A6701C403,ARTDQRC1187FB4EFD4,Black Eyed Peas,Sexy,hip hop,Interlude 5,Overdose (Album Version),Honest Expression,Naked,Overdose (Album Version),Honest Expression,Naked,In The Kitchen,Let It Flow,Naked,In The Kitchen,Let It Flow
TRBBVNR128E078E1E4,SOCMYLF12A67020A4D,ARTDQRC1187FB4EFD4,Black Eyed Peas,Tell Your Momma Come,hip hop,Overdose (Album Version),Do The Bartman,Interlude 5,Do The Bartman,Back In The Day (Explicit LP Version),Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),Back In The Day (Explicit LP Version),Show Me The Money,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),Back In The Day (Explicit LP Version),Show Me The Money
TRTJVGX128E078EB1C,SOUNVLC12A6701C406,ARTDQRC1187FB4EFD4,Black Eyed Peas,The Apl Song,hip hop,Interlude 5,Overdose (Album Version),B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),Interlude 5,Party For Your Right To Fight,Futterman's Rule (2009 Digital Remaster),Party For Your Right To Fight,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),Flow On (Move Me No Mountain),Overdose (Album Version),Party For Your Right To Fight
TRDJOCY128F4294CD5,SOTHRKJ12A6701C2D8,ARRH63Y1187FB47783,Kanye West,Diamonds From Sierra Leone,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Overdose (Album Version),Overdose (Album Version),Honest Expression,Knick Knack Patty Wack,Flow On (Move Me No Mountain),Honest Expression,It's Like That,Flow On (Move Me No Mountain),Honest Expression,Bad Mutha
TREADOS128E078EC1F,SORAWSB12A6701FBC8,ARTH9041187FB43E1F,Eminem,If I Had,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Overdose (Album Version),Overdose (Album Version),She Ain't Afraid,Honest Expression,I'm So Glad,This World,Be Like Me,I'm So Glad,Honest Expression,That's What It Is
TRHPAVK128E078EC9C,SOKJZZN12A6701C77A,ARTH9041187FB43E1F,Eminem,Ken Kaniff,hip hop,Overdose (Album Version),B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Soopaman Luva 3,She Ain't Afraid,Overdose (Album Version),Soopaman Luva 3,Givin' Up (Clean Version),Faulty,Soopaman Luva 3,Faulty,Hair
TRGLNKG128F9307689,SOFVLYU12AB017F502,ARTH9041187FB43E1F,Eminem,My Darling,hip hop,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),Overdose (Album Version),Interlude 5,I'm A Winner (Amended Album Version),Stir It Up,My Dearest Darling,Go Now,The Illest Brother,Interlude 5,Rock It Like That
TRCHZXW128E079288A,SOMEJDK12D0219BB71,ARTH9041187FB43E1F,Eminem,8 Mile,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Overdose (Album Version),She Ain't Afraid,I'm A Winner (Amended Album Version),Real Muthaphuckkin' G's,Book Of Life,Momma Knows,She Ain't Afraid,Book Of Life,Flow On (Move Me No Mountain),Mainstream
TRCDLUM128F9331CA9,SOOOJWM12A8C13AC0E,ARPDVPJ1187B9ADBE9,Usher,Love Was Here,hip hop,Interlude 5,Man In The Mirror,Hair,Man In The Mirror,Baby Come Back,Billie Jean,All Of Me,Baby Come Back,Billie Jean,All Of Me,Baby Come Back,Billie Jean
TRPMNRL128F9302AD7,SOEVGOY12AB0181053,ARCGJ6U1187FB4D01F,Akon,Be With You,hip hop,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Honest Expression,Interlude 5,Playas Gon' Play,Revenge,Random I Am (Album Version),The Way It Is,Revenge,Random I Am (Album Version),Revenge,Ain't No Way (You Won't Love Me)
